experiment,strategy,instance_id,cost,summary_cost,has_summary,summary_count,turn_count,mean_reasoning_tokens,mean_completion_tokens,mean_prompt_tokens,outcome
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,psf__requests-1766,0.0436,0.0,False,0,25,0,36,6880,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,psf__requests-2317,0.0115,0.0,False,0,8,0,17,2611,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,psf__requests-2931,0.0112,0.0,False,0,8,0,24,2755,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,psf__requests-5414,0.046,0.0,False,0,22,0,20,5466,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,psf__requests-6028,1.8227,0.0,False,0,207,0,28,49047,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pydata__xarray-3095,0.0235,0.0,False,0,13,0,37,4322,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pydata__xarray-3993,0.0701,0.0,False,0,23,0,115,9670,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pydata__xarray-4075,0.0217,0.0,False,0,13,0,24,3666,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pydata__xarray-4094,0.1332,0.0,False,0,35,0,66,10335,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pydata__xarray-4687,0.1452,0.0,False,0,44,0,19,14952,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pydata__xarray-4695,3.5792,0.0,False,0,251,0,83,86308,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pydata__xarray-6461,0.0112,0.0,False,0,7,0,19,3282,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pydata__xarray-6599,0.637,0.0,False,0,85,0,128,34713,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pydata__xarray-6744,0.1233,0.0,False,0,31,0,137,10570,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pydata__xarray-6938,0.0366,0.0,False,0,17,0,80,7857,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pydata__xarray-6992,0.0069,0.0,False,0,5,0,18,2834,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pydata__xarray-7229,0.1146,0.0,False,0,25,0,117,10101,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pydata__xarray-7233,0.0311,0.0,False,0,19,0,48,3980,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pydata__xarray-7393,0.1084,0.0,False,0,32,0,45,12598,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pylint-dev__pylint-4551,0.2262,0.0,False,0,63,0,73,17342,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pylint-dev__pylint-4604,0.4964,0.0,False,0,79,0,113,34930,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pylint-dev__pylint-4661,0.0469,0.0,False,0,15,0,47,10827,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pylint-dev__pylint-4970,0.0252,0.0,False,0,15,0,23,4450,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pylint-dev__pylint-6386,0.2007,0.0,False,0,56,0,36,16801,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pylint-dev__pylint-6528,2.9203,0.0,False,0,251,0,55,67860,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pylint-dev__pylint-7080,0.2823,0.0,False,0,34,0,69,39786,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pylint-dev__pylint-8898,0.0992,0.0,False,0,34,0,26,11438,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pytest-dev__pytest-10051,0.0156,0.0,False,0,13,0,21,3513,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pytest-dev__pytest-10356,0.0714,0.0,False,0,30,0,91,9291,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pytest-dev__pytest-5262,0.0039,0.0,False,0,4,0,12,1859,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pytest-dev__pytest-5787,0.0116,0.0,False,0,7,0,26,4455,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pytest-dev__pytest-5840,0.0377,0.0,False,0,21,0,34,5197,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pytest-dev__pytest-6197,0.0716,0.0,False,0,32,0,17,10110,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pytest-dev__pytest-6202,0.0058,0.0,False,0,6,0,13,1744,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pytest-dev__pytest-7236,0.7724,0.0,False,0,118,0,42,34128,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pytest-dev__pytest-7324,0.0519,0.0,False,0,25,0,94,7111,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pytest-dev__pytest-7432,0.0107,0.0,False,0,7,0,22,2818,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pytest-dev__pytest-7490,0.0104,0.0,False,0,6,0,17,5736,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pytest-dev__pytest-7571,0.0368,0.0,False,0,22,0,41,5014,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,pytest-dev__pytest-8399,0.017,0.0,False,0,9,0,15,4607,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,scikit-learn__scikit-learn-10908,0.0248,0.0,False,0,16,0,26,4007,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,scikit-learn__scikit-learn-12682,2.1908,0.0,False,0,125,0,28,100040,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,scikit-learn__scikit-learn-13124,0.1205,0.0,False,0,23,0,83,22296,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,scikit-learn__scikit-learn-14053,0.0264,0.0,False,0,13,0,29,5770,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,scikit-learn__scikit-learn-14087,0.2135,0.0,False,0,45,0,136,15026,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,scikit-learn__scikit-learn-14629,0.0197,0.0,False,0,15,0,30,4150,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,scikit-learn__scikit-learn-14710,0.0093,0.0,False,0,7,0,41,3325,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,scikit-learn__scikit-learn-14983,0.2278,0.0,False,0,58,0,50,17867,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,scikit-learn__scikit-learn-25102,0.0037,0.0,False,0,4,0,43,1459,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,scikit-learn__scikit-learn-25973,0.9954,0.0,False,0,121,0,28,43991,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,scikit-learn__scikit-learn-26194,0.0169,0.0,False,0,12,0,37,3482,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-10323,0.0201,0.0,False,0,12,0,18,3985,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-10435,0.0631,0.0,False,0,32,0,39,6381,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-10449,0.0358,0.0,False,0,32,0,33,4383,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-10466,0.0145,0.0,False,0,10,0,20,3935,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-10614,0.0187,0.0,False,0,11,0,22,4516,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-10673,0.2542,0.0,False,0,56,0,104,20284,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-11445,1.0239,0.0,False,0,128,0,89,41829,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-11510,0.2262,0.0,False,0,26,0,26,31798,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-7440,0.1889,0.0,False,0,57,0,14,17884,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-7454,0.0912,0.0,False,0,35,0,42,10344,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-7462,0.0199,0.0,False,0,9,0,49,3548,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-7590,2.6854,0.0,False,0,201,0,101,76200,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-7748,3.2987,0.0,False,0,201,0,139,104523,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-7757,0.0594,0.0,False,0,15,0,295,7081,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-7889,0.0439,0.0,False,0,19,0,18,8671,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-7910,0.0302,0.0,False,0,15,0,43,4125,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-7985,0.4905,0.0,False,0,121,0,22,21875,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-8035,0.6397,0.0,False,0,84,0,108,40291,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-8056,0.0276,0.0,False,0,15,0,51,5805,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-8120,2.1458,0.0,False,0,251,0,28,52781,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-8265,0.0171,0.0,False,0,9,0,10,5139,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-8269,0.2775,0.0,False,0,88,0,38,14222,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-8459,0.4348,0.0,False,0,109,0,30,25667,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-8475,0.0249,0.0,False,0,17,0,14,3608,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-8548,0.443,0.0,False,0,90,0,110,25071,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-8551,1.2084,0.0,False,0,108,0,32,69182,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-8593,0.0286,0.0,False,0,18,0,31,4618,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-8595,0.123,0.0,False,0,83,0,71,8298,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-8621,0.2526,0.0,False,0,47,0,357,21033,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-8638,0.0402,0.0,False,0,26,0,17,6146,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-8721,1.7534,0.0,False,0,151,0,81,71839,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-9230,3.2252,0.0,False,0,251,0,47,75006,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-9258,0.2235,0.0,False,0,45,0,91,25370,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-9281,0.1357,0.0,False,0,36,0,43,14948,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-9320,0.0377,0.0,False,0,26,0,38,3377,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-9367,0.0155,0.0,False,0,10,0,25,5271,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-9461,4.1086,0.0,False,0,251,0,22,108766,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-9591,1.2353,0.0,False,0,226,0,110,40503,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-9602,0.1652,0.0,False,0,66,0,66,10282,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-9658,0.4132,0.0,False,0,66,0,19,38028,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-9673,0.0603,0.0,False,0,19,0,43,11053,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-9698,0.1873,0.0,False,0,59,0,27,16245,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sphinx-doc__sphinx-9711,0.1739,0.0,False,0,48,0,15,19707,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-12419,0.0397,0.0,False,0,21,0,66,5254,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-12481,0.1616,0.0,False,0,24,0,41,39857,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-12489,3.6917,0.0,False,0,251,0,27,90882,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-13031,0.7715,0.0,False,0,123,0,45,33252,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-13091,0.3231,0.0,False,0,71,0,17,27533,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-13480,0.0666,0.0,False,0,36,0,26,7907,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-13551,0.0924,0.0,False,0,19,0,120,16581,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-13615,0.0531,0.0,False,0,24,0,29,9808,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-13798,0.067,0.0,False,0,30,0,88,10576,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-13852,0.3933,0.0,False,0,31,0,48,55735,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-13877,0.9132,0.0,False,0,55,0,44,78766,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-14248,1.1503,0.0,False,0,135,0,162,48303,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-14976,2.9783,0.0,False,0,251,0,38,69552,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-15017,0.0145,0.0,False,0,11,0,14,3256,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-15345,3.577,0.0,False,0,251,0,70,92893,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-15599,1.3353,0.0,False,0,78,0,50,90035,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-15809,0.0445,0.0,False,0,11,0,14,15940,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-15875,0.1622,0.0,False,0,30,0,95,19077,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-15976,0.4618,0.0,False,0,92,0,42,24283,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-16597,0.018,0.0,False,0,9,0,18,5508,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-16792,1.5875,0.0,False,0,152,0,91,59878,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-17318,0.1516,0.0,False,0,37,0,49,22482,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-17630,0.0555,0.0,False,0,18,0,123,7038,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-18189,0.0724,0.0,False,0,22,0,89,8668,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-18199,0.0166,0.0,False,0,12,0,23,4452,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-18211,0.0815,0.0,False,0,37,0,39,9513,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-18698,0.8114,0.0,False,0,183,0,98,26609,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-19040,1.7064,0.0,False,0,172,0,38,61126,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-19346,0.2768,0.0,False,0,61,0,47,25852,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-19783,0.2263,0.0,False,0,51,0,68,24022,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-19954,0.3026,0.0,False,0,61,0,27,25594,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-20154,0.0359,0.0,False,0,19,0,16,7414,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-20428,0.0431,0.0,False,0,20,0,45,7120,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-20438,0.0911,0.0,False,0,35,0,46,10272,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-20590,0.1082,0.0,False,0,38,0,53,11291,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-20801,0.0542,0.0,False,0,23,0,32,6262,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-20916,0.0198,0.0,False,0,11,0,14,3093,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-21379,0.0536,0.0,False,0,22,0,43,7730,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-21596,0.6089,0.0,False,0,108,0,127,30421,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-21612,0.373,0.0,False,0,89,0,80,22269,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-21930,0.1173,0.0,False,0,53,0,20,9007,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-22080,0.1193,0.0,False,0,38,0,54,10159,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-22456,0.0,0.0,False,0,1,0,0,0,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-23262,0.0295,0.0,False,0,19,0,34,4727,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-23413,3.0634,0.0,False,0,213,0,146,76177,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-23534,0.9249,0.0,False,0,134,0,40,42922,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-23950,0.7355,0.0,False,0,132,0,45,35397,0
gemini_2.5_flash-agent-t_0.8-baseline_raw.0-verified-500,Raw Agent,sympy__sympy-24661,1.2413,0.0,False,0,141,0,89,50333,0
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,astropy__astropy-7166,0.0591,0.0,False,0,11,0,41,17697,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,astropy__astropy-7336,0.0283,0.0,False,0,16,0,36,5070,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,astropy__astropy-7671,0.0828,0.0,False,0,41,0,19,7455,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-10914,0.0097,0.0,False,0,7,0,12,3213,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-10973,0.0381,0.0,False,0,27,0,64,4381,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-11066,0.3582,0.0,False,0,33,0,168,52026,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-11095,0.0168,0.0,False,0,11,0,15,3882,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-11099,0.0071,0.0,False,0,6,0,29,1836,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-11119,0.0103,0.0,False,0,8,0,11,2504,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-11133,0.0128,0.0,False,0,10,0,19,2998,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-11163,0.0599,0.0,False,0,32,0,26,6854,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-11179,0.021,0.0,False,0,11,0,38,4627,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-11206,0.0145,0.0,False,0,13,0,25,2550,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-11276,0.0492,0.0,False,0,30,0,60,6822,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-11292,0.0286,0.0,False,0,16,0,26,5998,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-11299,0.0616,0.0,False,0,21,0,53,7805,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-11451,0.0435,0.0,False,0,6,0,17,21034,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-11532,0.4263,0.0432,True,2,74,0,69,24672,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-11551,0.0391,0.0,False,0,23,0,56,6530,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-11603,0.0085,0.0,False,0,6,0,20,2592,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-11815,0.0165,0.0,False,0,10,0,23,3305,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-11880,0.0784,0.0,False,0,30,0,27,10791,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-11951,0.1532,0.0,False,0,38,0,122,17655,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-12039,0.027,0.0,False,0,9,0,85,3385,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-12050,0.0161,0.0,False,0,13,0,12,2779,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-12143,0.0611,0.0,False,0,30,0,32,8594,1
gemini_2.5_flash-agent-t_0.8-turn-summaries-t_0-N_21_M_10_openhands.0-verified-500,LLM-Summary,django__django-12155,0.0421,0.0,False,0,25,0,20,6727,1
