experiment,instance_id,cost,summary_cost,has_summary,summary_count,turn_count,mean_reasoning_tokens,mean_completion_tokens,mean_prompt_tokens,outcome
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pydata__xarray-4966,0.957,0.0,False,0,69,8,229,36088,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,scikit-learn__scikit-learn-15100,0.1226,0.0,False,0,18,35,156,19355,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,matplotlib__matplotlib-24637,1.5217,0.0,False,0,62,39,295,66656,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-15987,0.4642,0.0,False,0,41,20,193,36128,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pydata__xarray-4687,6.1805,0.0,False,0,144,2,442,114885,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-13121,2.9405,0.0,False,0,161,0,184,48853,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-13798,0.3139,0.0,False,0,21,82,276,41184,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-21930,2.271,0.0,False,0,106,14,296,55788,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-16595,0.0922,0.0,False,0,11,50,249,25869,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-16642,6.72,0.0,False,0,223,3,303,80063,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pylint-dev__pylint-4661,0.1672,0.0,False,0,26,40,185,19893,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-16502,1.2323,0.0,False,0,63,17,396,50546,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-23950,0.6219,0.0,False,0,33,36,381,49967,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-15525,4.8189,0.0,False,0,135,20,316,94174,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,matplotlib__matplotlib-23412,12.3382,0.0,False,0,219,3,496,151011,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sphinx-doc__sphinx-9281,0.4573,0.0,False,0,45,6,287,26042,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,matplotlib__matplotlib-24870,5.0095,0.0,False,0,134,3,242,99625,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-11206,1.2403,0.0,False,0,84,5,391,38239,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-15128,1.0465,0.0,False,0,80,11,193,38921,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-15280,1.3422,0.0,False,0,71,9,260,60847,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pydata__xarray-6992,0.2213,0.0,False,0,30,16,287,18281,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-7530,0.0,0.0,False,0,0,0,0,0,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-14771,0.3781,0.0,False,0,32,27,114,32666,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-12125,0.4173,0.0,False,0,35,49,159,32344,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-11749,10.4061,0.0,False,0,248,6,441,112184,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-15973,0.7826,0.0,False,0,64,24,349,31503,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-12304,0.1779,0.0,False,0,25,17,198,19355,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-15732,2.9896,0.0,False,0,117,4,669,67412,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-16256,3.3983,0.0,False,0,132,12,310,67512,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-16899,0.8041,0.0,False,0,63,5,173,34760,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-12273,3.873,0.0,False,0,138,2,317,74557,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,matplotlib__matplotlib-26208,9.008,0.0,False,0,197,5,266,122375,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,psf__requests-2931,1.0205,0.0,False,0,57,3,254,47118,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pydata__xarray-6938,0.2492,0.0,False,0,25,19,228,26925,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-15127,5.5046,0.0,False,0,172,8,225,85690,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-21612,8.9994,0.0,False,0,159,140,639,150746,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-13964,7.4515,0.0,False,0,133,6,1100,150172,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pytest-dev__pytest-5787,0.5376,0.0,False,0,42,7,304,32551,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-12481,1.0001,0.0,False,0,44,11,481,58811,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-16877,0.3371,0.0,False,0,34,32,138,26591,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-12050,0.5193,0.0,False,0,38,12,252,37126,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,matplotlib__matplotlib-25775,0.664,0.0,False,0,61,8,182,34765,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-13449,3.92,0.0,False,0,161,4,233,64981,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-15930,6.4759,0.0,False,0,123,1,269,147110,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-14711,0.1557,0.0,False,0,21,78,162,20049,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,astropy__astropy-7336,0.1375,0.0,False,0,15,0,211,25010,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-15375,10.5791,0.0,False,0,207,3,492,135003,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,astropy__astropy-13398,7.9224,0.0,False,0,151,1,851,140332,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,scikit-learn__scikit-learn-26194,0.1503,0.0,False,0,20,38,389,18733,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-11087,0.2985,0.0,False,0,24,39,348,32083,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-24562,0.2982,0.0,False,0,22,32,475,36676,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-15098,9.5208,0.0,False,0,177,7,866,143641,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-11066,1.2202,0.0,False,0,79,7,422,40528,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-15499,1.5966,0.0,False,0,83,5,218,52745,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-15467,0.5653,0.0,False,0,44,24,428,32803,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pydata__xarray-2905,0.1199,0.0,False,0,15,39,386,20442,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-15268,4.8856,0.0,False,0,132,8,350,98858,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sphinx-doc__sphinx-8459,5.6986,0.0,False,0,158,13,371,98837,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,matplotlib__matplotlib-26342,13.1563,0.0,False,0,226,2,179,158831,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-12155,0.0674,0.0,False,0,15,49,194,13358,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pytest-dev__pytest-5262,0.8368,0.0,False,0,53,46,340,40553,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-16569,0.9513,0.0,False,0,73,5,154,34156,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-14752,0.6571,0.0,False,0,50,12,209,39978,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-19954,3.4923,0.0,False,0,90,8,721,100960,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-13647,0.282,0.0,False,0,21,13,368,36594,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,scikit-learn__scikit-learn-25232,1.0501,0.0,False,0,59,10,289,48169,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-18698,0.2896,0.0,False,0,23,754,1309,26676,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,matplotlib__matplotlib-24570,1.8793,0.0,False,0,64,285,690,80608,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sphinx-doc__sphinx-8721,0.3213,0.0,False,0,31,27,239,28129,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-11734,4.5972,0.0,False,0,127,2,362,98074,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,matplotlib__matplotlib-20676,5.9907,0.0,False,0,127,3,238,128470,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pytest-dev__pytest-5809,0.8624,0.0,False,0,51,9,1435,36367,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sphinx-doc__sphinx-7748,3.5273,0.0,False,0,121,4,277,76559,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-17087,2.5303,0.0,False,0,96,7,327,69703,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pytest-dev__pytest-10051,2.0691,0.0,False,0,113,4,323,47001,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pydata__xarray-4356,0.8879,0.0,False,0,59,5,136,40354,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pydata__xarray-3993,0.0,0.0,False,0,0,0,0,0,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-13028,2.0513,0.0,False,0,92,40,431,58951,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sphinx-doc__sphinx-8621,10.2135,0.0,False,0,183,4,912,148773,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-13741,0.4434,0.0,False,0,29,40,208,43081,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-14170,4.6036,0.0,False,0,136,10,306,91026,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-13810,0.287,0.0,False,0,31,27,347,24055,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,scikit-learn__scikit-learn-11578,0.3532,0.0,False,0,27,31,256,34535,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-11265,0.4039,0.0,False,0,30,25,243,37432,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-14580,0.0,0.0,False,0,0,0,0,0,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-13128,0.9895,0.0,False,0,65,71,432,40175,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-11951,0.7373,0.0,False,0,51,8,387,38040,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pytest-dev__pytest-5631,1.2008,0.0,False,0,59,1,336,52709,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pytest-dev__pytest-7521,0.376,0.0,False,0,33,17,200,30336,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sphinx-doc__sphinx-9320,0.1945,0.0,False,0,23,70,331,21917,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-15695,0.2896,0.0,False,0,24,77,356,33020,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,matplotlib__matplotlib-14623,4.1875,0.0,False,0,134,4,226,82673,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-11490,3.5815,0.0,False,0,163,9,241,58573,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sphinx-doc__sphinx-8551,3.7722,0.0,False,0,101,47,335,100034,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pytest-dev__pytest-7490,7.6353,0.0,False,0,190,2,227,109576,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,astropy__astropy-7166,0.1123,0.0,False,0,17,14,128,17564,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pydata__xarray-3151,1.1461,0.0,False,0,58,38,276,54193,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,astropy__astropy-14539,1.0891,0.0,False,0,47,5,288,66043,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-16032,1.9335,0.0,False,0,81,3,938,58709,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,scikit-learn__scikit-learn-10297,0.5803,0.0,False,0,44,23,153,35744,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-13670,0.2555,0.0,False,0,26,52,177,26882,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,astropy__astropy-14508,0.5194,0.0,False,0,30,18,614,46277,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-11551,0.5825,0.0,False,0,48,13,347,32423,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-13925,1.856,0.0,False,0,113,5,204,44727,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,astropy__astropy-14096,0.5165,0.0,False,0,44,75,377,30607,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-16661,0.3335,0.0,False,0,24,25,325,36550,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-15563,6.7698,0.0,False,0,249,3,240,71725,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-15629,0.0,0.0,False,0,0,0,0,0,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-24539,0.2039,0.0,False,0,23,74,358,22584,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-13615,4.3639,0.0,False,0,127,2,305,92591,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-16597,1.0673,0.0,False,0,49,14,160,58923,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-16527,1.7668,0.0,False,0,63,22,216,74276,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-11433,1.3239,0.0,False,0,53,10,266,70246,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,astropy__astropy-13033,0.0112,0.0,False,0,4,102,142,7177,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,mwaskom__seaborn-3187,3.9484,0.0,False,0,123,4,317,88682,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-13852,0.3386,0.0,False,0,32,59,223,27952,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-13480,0.1599,0.0,False,0,17,29,149,26624,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-13212,1.308,0.0,False,0,114,6,91,30836,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sphinx-doc__sphinx-7590,12.2715,0.0,False,0,193,5,565,172201,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-11728,5.7822,0.0,False,0,166,6,371,94657,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-11333,2.4622,0.0,False,0,113,10,247,58461,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-18199,0.1824,0.0,False,0,21,19,138,23646,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pydata__xarray-6461,0.1563,0.0,False,0,19,85,252,23278,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-11179,2.9277,0.0,False,0,122,1,233,64804,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pydata__xarray-4094,2.499,0.0,False,0,90,4,491,72640,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-15809,0.8101,0.0,False,0,39,16,124,58241,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pylint-dev__pylint-6386,4.6408,0.0,False,0,123,4,268,100339,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-14608,0.3919,0.0,False,0,38,34,180,28770,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-14011,0.954,0.0,False,0,62,18,266,41217,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sphinx-doc__sphinx-9658,0.9676,0.0,False,0,56,92,484,43616,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-17630,0.2397,0.0,False,0,19,94,336,33729,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-16901,9.6949,0.0,False,0,232,5,311,111868,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-11477,2.2811,0.0,False,0,101,75,384,60563,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,scikit-learn__scikit-learn-10908,0.382,0.0,False,0,35,0,267,29608,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-13974,1.7084,0.0,False,0,100,16,249,44432,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-20438,1.0274,0.0,False,0,47,3,530,56923,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-15741,0.068,0.0,False,0,11,121,257,18474,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pytest-dev__pytest-7324,1.1457,0.0,False,0,63,4,237,47416,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-22914,0.0,0.0,False,0,0,0,0,0,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-13807,4.8066,0.0,False,0,170,1,233,76886,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,scikit-learn__scikit-learn-14053,0.1176,0.0,False,0,13,23,370,27065,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-18211,0.0523,0.0,False,0,8,74,199,17255,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,matplotlib__matplotlib-26291,0.1176,0.0,False,0,20,63,277,14685,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-13089,0.1712,0.0,False,0,19,24,294,24429,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-13109,0.2934,0.0,False,0,29,11,186,27405,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-14034,2.1331,0.0,False,0,121,18,294,56312,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-14373,0.2621,0.0,False,0,24,24,237,34429,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-14500,3.3169,0.0,False,0,80,9,1120,110376,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-13820,0.209,0.0,False,0,18,20,362,31182,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-13877,0.4336,0.0,False,0,29,12,572,37785,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sphinx-doc__sphinx-10466,0.3115,0.0,False,0,28,33,236,29058,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-13551,3.3399,0.0,False,0,162,28,310,53539,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-11790,0.211,0.0,False,0,18,40,162,32179,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-11141,5.5241,0.0,False,0,162,5,327,92865,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-16801,0.4882,0.0,False,0,32,12,294,41482,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sphinx-doc__sphinx-8475,0.5095,0.0,False,0,45,0,156,30546,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,scikit-learn__scikit-learn-25102,0.7858,0.0,False,0,57,10,213,36582,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-15349,0.3757,0.0,False,0,34,115,579,27045,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-14999,3.1124,0.0,False,0,151,12,242,57564,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,scikit-learn__scikit-learn-25747,1.4329,0.0,False,0,94,0,257,39530,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-16450,0.2032,0.0,False,0,19,33,218,28392,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sphinx-doc__sphinx-9711,2.8444,0.0,False,0,95,4,250,79755,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,scikit-learn__scikit-learn-12682,0.4613,0.0,False,0,52,28,163,28215,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-23534,2.2935,0.0,False,0,95,27,286,63466,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-14007,8.3915,0.0,False,0,158,5,1132,141666,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sphinx-doc__sphinx-7757,5.7214,0.0,False,0,139,11,587,107888,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-11820,1.1618,0.0,False,0,75,0,124,42110,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,pytest-dev__pytest-7571,1.0469,0.0,False,0,82,17,177,33209,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-12096,0.6632,0.0,False,0,28,14,238,66813,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-13363,3.8094,0.0,False,0,155,4,189,65537,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-11618,0.1376,0.0,False,0,18,22,146,21427,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-16612,0.2208,0.0,False,0,26,43,112,24577,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sphinx-doc__sphinx-9461,7.1791,0.0,False,0,182,5,757,102084,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,scikit-learn__scikit-learn-13439,0.1569,0.0,False,0,22,0,107,19867,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-19346,0.3186,0.0,False,0,23,14,260,36937,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-12039,1.0823,0.0,False,0,65,5,332,43966,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-15252,0.3621,0.0,False,0,32,79,331,33369,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sphinx-doc__sphinx-9602,5.0369,0.0,False,0,143,16,226,94966,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-11119,2.5605,0.0,False,0,98,6,300,71115,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,django__django-14672,1.3062,0.0,False,0,81,4,123,43061,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sympy__sympy-14248,11.7403,0.0,False,0,236,3,291,134493,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-raw_agent-run_1,sphinx-doc__sphinx-8265,3.3074,0.0,False,0,90,9,377,99503,0
